Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
Arts&Sciences économiques et sociales;Licence Sciences du langage - Linguistique;75;41.0;11
Arts&Littératures, langues et culture de l'antiquité;Licence Génie civil;0;0.0;0
Arts&Sciences économiques et sociales;Licence Sciences juridiques;424;294.0;148
Arts&Littératures, langues et culture de l'antiquité;Licence Mathématiques et informatique;0;0.0;0
Arts&Sciences économiques et sociales;BTS agricole;42;24.0;5
Arts&Littératures, langues et culture de l'antiquité;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
Arts&Sciences économiques et sociales;D.E social;66;21.0;15
Arts&Littératures, langues et culture de l'antiquité;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;0;0.0;0
Arts&Sciences économiques et sociales;CUPGE;2;1.0;0
Arts&Littératures, langues et culture de l'antiquité;Licence Sciences politiques;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Chimie;32;12.0;4
Arts&Littératures, langues et culture de l'antiquité;BTS production;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Mathématiques et informatique;0;0.0;0
Arts&Littératures, langues et culture de l'antiquité;CPGE S;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Physique;8;1.0;0
Arts&Littératures, langues et culture de l'antiquité;Autres formations;3;3.0;1
Arts&Sciences de la vie et de la terre;Licence Physique et chimie;8;1.0;1
Arts&Littératures, langues et culture de l'antiquité;DCG;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;102;36.0;13
Arts&Littératures, langues et culture de l'antiquité;Formations des écoles nationales vétérinaires;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Sciences et technologies industrielles;24;2.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;63;39.0;7
Arts&Sciences de la vie et de la terre;Licence Sciences économiques;5;2.0;1
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Informatique;21;11.0;7
Arts&Sciences de la vie et de la terre;D.E social;23;4.0;4
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Langues et littératures étrangères;2892;2426.0;1028
Arts&Sciences de la vie et de la terre;CUPGE;3;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Physique;3;1.0;0
Arts&Sciences de la vie et de la terre;Sciences Po;1;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Pluri Sciences;8;5.0;0
Arts&Sciences de l'ingénieur;Licence AES;2;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Sciences de la vie, biologie, santé;15;4.0;1
Arts&Sciences de l'ingénieur;Licence Electronique, Génie électrique, EEA;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Licence Sciences économiques;15;2.0;1
Arts&Sciences de l'ingénieur;Licence Formation générale aux métiers de l'ingénieur;2;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;PASS;35;9.0;5
Arts&Sciences de l'ingénieur;Licence MASS;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;BUT Production;236;54.0;24
Arts&Sciences de l'ingénieur;Licence Mathématiques;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;CPGE ECG;18;2.0;0
Arts&Sciences de l'ingénieur;Licence Mathématiques et informatique;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Ecoles d'Ingénieurs;6;0.0;0
Arts&Sciences de l'ingénieur;Licence Physique;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;D.E sanitaire;103;17.0;13
Arts&Sciences de l'ingénieur;Licence Pluri Lettres - Langues - Sciences humaines;1;1.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;Formations d'ART;1976;574.0;339
Arts&Sciences de l'ingénieur;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
Arts&Langues, Littératures et Cultures Etrangères et Régionales;CUPGE;2;0.0;0
Arts&Sciences de l'ingénieur;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;0;0.0;0
Arts&Mathématiques;Licence AES;45;25.0;6
Arts&Sciences de l'ingénieur;Licence Psychlogie, Sciences cognitives;1;1.0;0
Arts&Mathématiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;13;7.0;1
Arts&Sciences de l'ingénieur;Licence STAPS;5;4.0;4
Arts&Mathématiques;Licence Géographie;60;49.0;17
Arts&Sciences de l'ingénieur;Licence Sciences de la vie, biologie, santé;0;0.0;0
Arts&Mathématiques;Licence Histoire;272;231.0;65
Arts&Sciences de l'ingénieur;Licence Sociologie, Démographie;0;0.0;0
Arts&Mathématiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;3;1.0;0
Arts&Sciences de l'ingénieur;Licence Las;9;1.0;0
Arts&Mathématiques;Licence Philosophie, Epistémologie;40;22.0;3
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
Arts&Mathématiques;Licence Physique et chimie;7;3.0;1
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Mathématiques et informatique;0;0.0;0
Arts&Mathématiques;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Physique;0;0.0;0
Arts&Mathématiques;Licence Pluri Langues;5;2.0;0
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Pluri Langues;0;0.0;0
Arts&Mathématiques;Licence Pluri Sciences fondamentales et applications;2;0.0;0
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
Arts&Mathématiques;Licence STAPS;119;54.0;22
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;0;0.0;0
Arts&Mathématiques;Licence Sciences de gestion;23;13.0;3
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Sciences de gestion;0;0.0;0
Arts&Mathématiques;Licence Sciences de l'éducation;59;39.0;19
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Sciences de l'univers, de la terre, de l'espace;0;0.0;0
Arts&Mathématiques;Licence Sciences du langage - Linguistique;27;16.0;3
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Sciences de la vie, biologie, santé;0;0.0;0
Arts&Mathématiques;Licence Sciences économiques;18;9.0;3
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Sciences religieuses;0;0.0;0
Arts&Mathématiques;PASS;41;13.0;3
Biologie-Ecologie&Humanités, Littérature et Philosophie;Licence Las;2;0.0;0
Arts&Mathématiques;Ecoles de Commerce;30;16.0;12
Biologie-Ecologie&Humanités, Littérature et Philosophie;BUT Production;0;0.0;0
Arts&Mathématiques;Sciences Po;17;1.0;0
Biologie-Ecologie&Humanités, Littérature et Philosophie;BTS production;0;0.0;0
Arts&Mathématiques;Ensemble des candidats bacheliers;1516;1410.0;1114
Biologie-Ecologie&Humanités, Littérature et Philosophie;D.E social;0;0.0;0
Arts&Numérique et Sciences Informatiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;1;0.0;0
Biologie-Ecologie&Humanités, Littérature et Philosophie;Autres formations;0;0.0;0
Arts&Numérique et Sciences Informatiques;Licence Pluri Sciences économiques - Gestion;6;4.0;3
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence AES;0;0.0;0
Arts&Numérique et Sciences Informatiques;BUT Production;127;66.0;47
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Chimie;0;0.0;0
Arts&Numérique et Sciences Informatiques;CPGE ECG;2;1.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Langues et littératures françaises;0;0.0;0
Arts&Physique-Chimie;Licence Archéologie, Ethno, Préhistoire, Anthropologie;3;2.0;1
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
Arts&Physique-Chimie;Licence Pluri Sciences fondamentales et applications;0;0.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
Arts&Physique-Chimie;Licence Pluri Sciences humaines et sociales;0;0.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Pluri Langues;0;0.0;0
Arts&Physique-Chimie;Licence Sciences de l'univers, de la terre, de l'espace;7;4.0;1
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Pluri Sciences économiques - Gestion;1;0.0;0
Arts&Physique-Chimie;Licence Sciences économiques;4;2.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Sciences de l'univers, de la terre, de l'espace;1;1.0;0
Arts&Physique-Chimie;Licence Las;146;12.0;5
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Sciences de l'éducation;0;0.0;0
Arts&Physique-Chimie;BUT Service;38;11.0;6
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Sciences de la vie, biologie, santé;3;1.0;0
Arts&Physique-Chimie;CPGE S;37;6.0;1
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Sciences religieuses;0;0.0;0
Arts&Physique-Chimie;Ecoles d'Ingénieurs;19;5.0;4
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Sciences économiques;0;0.0;0
Arts&Physique-Chimie;Formations d'ART;206;86.0;48
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Licence Las;9;2.0;0
Arts&Sciences économiques et sociales;Licence Electronique, Génie électrique, EEA;0;0.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;PASS;0;0.0;0
Arts&Sciences économiques et sociales;Licence Géographie;80;53.0;12
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;BUT Service;1;0.0;0
Arts&Sciences économiques et sociales;Licence Langues et littératures étrangères;197;136.0;53
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;CPGE S;1;0.0;0
Arts&Sciences économiques et sociales;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Ecoles d'Ingénieurs;1;0.0;0
Arts&Sciences économiques et sociales;Licence Psychlogie, Sciences cognitives;385;196.0;81
Biologie-Ecologie&Histoire,Géographie, Géopolitique, Sciences politiques;Ecoles de Commerce;0;0.0;0
Arts&Sciences économiques et sociales;Licence Sciences de l'information et de la communication;296;133.0;43
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence AES;0;0.0;0
Arts&Sciences économiques et sociales;Licence Sciences de l'éducation;148;66.0;30
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
Arts&Sciences économiques et sociales;Licence Sociologie, Démographie;392;301.0;71
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence Formation générale aux métiers de l'ingénieur;0;0.0;0
Arts&Sciences économiques et sociales;Licence Las;905;36.0;5
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence Langues et littératures étrangères;1;0.0;0
Arts&Sciences économiques et sociales;BUT Production;165;34.0;12
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence MASS;0;0.0;0
Arts&Sciences économiques et sociales;CPGE ECG;46;16.0;5
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence Philosophie, Epistémologie;0;0.0;0
Arts&Sciences économiques et sociales;CPGE S;51;5.0;0
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Licence Sciences de l'univers, de la terre, de l'espace;0;0.0;0
Arts&Sciences économiques et sociales;Formations d'ART;682;217.0;125
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Formations d'ART;0;0.0;0
Arts&Sciences économiques et sociales;DEUST;34;9.0;5
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Formations des écoles nationales vétérinaires;0;0.0;0
Arts&Sciences économiques et sociales;Sciences Po;45;2.0;1
Biologie-Ecologie&Langues, Littératures et Cultures Etrangères et Régionales;Ensemble des candidats bacheliers;3;3.0;2
Arts&Sciences de la vie et de la terre;Licence AES;17;10.0;3
Biologie-Ecologie&Mathématiques;Licence AES;9;7.0;0
Arts&Sciences de la vie et de la terre;Licence Langues et littératures françaises;53;36.0;7
Biologie-Ecologie&Mathématiques;Licence Archéologie, Ethno, Préhistoire, Anthropologie;3;2.0;0
Arts&Sciences de la vie et de la terre;Licence MASS;2;2.0;2
Biologie-Ecologie&Mathématiques;Licence Chimie;41;15.0;2
Arts&Sciences de la vie et de la terre;Licence Sciences politiques;6;1.0;1
Biologie-Ecologie&Mathématiques;Licence Génie civil;0;0.0;0
Arts&Sciences de la vie et de la terre;Licence Sociologie, Démographie;66;51.0;12
Biologie-Ecologie&Mathématiques;Licence LEA;12;9.0;1
Arts&Sciences de la vie et de la terre;Formations d'ART;263;77.0;42
Biologie-Ecologie&Mathématiques;Licence Langues et littératures françaises;5;4.0;1
Arts&Sciences de la vie et de la terre;DEUST;39;9.0;4
Biologie-Ecologie&Mathématiques;Licence MASS;3;2.0;0
Arts&Sciences de l'ingénieur;Licence Chimie;0;0.0;0
Biologie-Ecologie&Mathématiques;Licence Mathématiques et informatique;0;0.0;0
Arts&Sciences de l'ingénieur;Licence Langues et littératures françaises;2;0.0;0
Biologie-Ecologie&Mathématiques;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1;0.0;0
Arts&Sciences de l'ingénieur;Licence Philosophie, Epistémologie;1;1.0;0
Biologie-Ecologie&Mathématiques;Licence Pluri Lettres - Langues - Sciences humaines;2;1.0;0
Arts&Sciences de l'ingénieur;Licence Pluri Sciences économiques - Gestion;3;0.0;0
Biologie-Ecologie&Mathématiques;Licence Pluri Sciences de la vie, de la santé, de la terre et de l'univers;58;19.0;4
Arts&Sciences de l'ingénieur;Licence Sciences du langage - Linguistique;1;1.0;0
Biologie-Ecologie&Mathématiques;Licence Pluri Sciences fondamentales et applications;0;0.0;0
Arts&Sciences de l'ingénieur;Licence Sciences économiques;0;0.0;0
Biologie-Ecologie&Mathématiques;Licence Pluri Sciences économiques - Gestion;21;17.0;4
Arts&Sciences de l'ingénieur;BUT Production;9;3.0;1
Biologie-Ecologie&Mathématiques;Licence Sciences de l'éducation;24;12.0;5
Arts&Sciences de l'ingénieur;CPGE L;0;0.0;0
